"Country Name","Coordinates","Longitude","Latitude","Country Code","Indicator Name","Indicator Code",1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
"Sweden","18.643501,60.128161",18.643501,60.128161,"SWE","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",6.49624827,6.787859772,7.281603319,7.887921639,8.097993717,9.29736416,8.770023403,9.818341076,10.851792,11.48593183,10.44540223,10.43805819,10.73782262,9.790404726,9.865727011,10.74016326,10.39855991,9.610611026,10.24005514,8.634769908,8.344564986,7.482205547,6.999367874,6.877325362,7.471990516,7.412135421,7.111037004,6.808940899,6.53871228,5.973824825,6.176649502,6.371511318,5.968270452,6.211237315,5.748759111,6.526440228,5.860692136,5.985459792,5.769666514,5.612441529,5.747438275,6.434228598,6.115194532,6.062241404,5.710313512,5.459003216,5.253521937,5.326109585,4.704368708,5.599744235,,,,
"Switzerland","8.227512,46.818188",8.227512,46.818188,"CHE","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.11786283,29.22664373,29.33542462,29.44420552,29.55298642,29.66176731,29.77130136,29.88084094,29.99038607,30.09993675,30.20949297,30.32664524,30.08,30.195,30.31,30.425,30.54,30.655,30.77,30.885,31,31.115,31.61251139,,
"Switzerland","8.227512,46.818188",8.227512,46.818188,"CHE","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",3.751824984,4.332914171,5.110651505,4.865282038,5.185731956,5.327000396,5.43398887,5.937701579,6.208288851,6.519570443,6.750434987,6.863739819,7.334759289,6.541311271,6.168137541,6.423427895,6.540985491,6.720778708,6.340850586,6.414949786,6.11563526,5.73116759,6.242518469,6.08124526,6.155338532,6.502824669,6.150039281,6.174526108,5.937782989,6.382762524,6.176218658,6.263704438,5.875009386,5.908059358,5.572358635,5.646324936,5.849483122,5.883187499,5.697100262,5.435484985,5.942384452,5.589533097,5.478264412,5.466042594,5.563281057,5.595605199,5.034944631,5.281605848,5.371817644,4.952967888,,,,
"Syrian Arab Republic","38.996815,34.802075",38.996815,34.802075,"SYR","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.024159321,2.056807052,2.089454783,2.122102514,2.154750245,2.187397976,2.220045707,2.252693438,2.285341169,2.3179889,2.350636631,2.382196104,2.413755577,2.447845743,2.479708013,2.51130359,2.543157436,2.57569157,2.608364191,2.641036811,2.673855035,2.706529434,2.739203834,,
"Syrian Arab Republic","38.996815,34.802075",38.996815,34.802075,"SYR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.646399567,0.654416563,0.714139971,0.835932809,0.681321623,0.881376155,0.79920877,0.999881608,1.174380361,1.043969071,1.346362817,1.137351483,1.117254659,1.322022489,1.478629032,1.758822695,1.813064375,1.82005109,2.60617582,2.322747728,2.871217426,2.547255692,2.807057762,3.208495846,2.779664478,2.844939055,3.184886689,3.149682943,2.859379653,3.007746352,3.369681335,3.369490505,3.474023394,3.480136022,3.068484416,3.00073042,2.700838045,3.225005598,3.274582014,3.118175946,2.921131354,2.298850416,3.138211019,2.891525871,2.787081694,2.849762461,2.935815481,3.327433779,2.953261068,2.872783035,,,,
"Tajikistan","71.276093,38.861034",71.276093,38.861034,"TJK","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.915118605,,2.917976565,2.919405544,2.920834524,2.922263504,2.923692484,2.925121463,2.926550443,2.927979423,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,2.929408402,,
"Tajikistan","71.276093,38.861034",71.276093,38.861034,"TJK","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.307270034,0.920537096,0.412830894,0.423481371,0.482273908,0.362550923,0.415309301,0.413350144,0.36159312,0.364406281,0.293743963,0.317863137,0.384642904,0.35831305,0.381752765,0.453281067,0.416839032,0.38849324,0.375001672,,,,
"Tanzania","34.888822,-6.369028",34.888822,-6.369028,"TZA","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.84466019,46.38936555,45.9340709,45.47877625,45.0234816,44.56818695,44.1128923,43.65759765,43.202303,42.74700835,42.29171371,41.83630616,41.38089862,40.92549108,40.47008354,40.014676,39.55926846,39.10386092,38.64845338,38.19304583,37.73763829,37.28223075,36.82682321,,
"Tanzania","34.888822,-6.369028",34.888822,-6.369028,"TZA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.067872816,0.071736044,0.072970211,0.091201657,0.099499413,0.113925466,0.141886987,0.129337499,0.136269624,0.129918593,0.175457231,0.14941097,0.212681906,0.149049378,0.142978558,0.169210649,0.118303481,0.125532256,0.114391294,0.100864631,0.110111468,0.108915137,0.108048932,0.111825717,0.1079129,0.102062247,0.102973335,0.095608225,0.089425289,0.093096579,0.092449814,0.086706543,0.093638095,0.084145628,0.118664412,0.112462542,0.091251138,0.078938561,0.076471594,0.077930661,0.089637923,0.100260939,0.103543524,0.115257857,0.144698857,0.149186902,0.149552649,0.154372513,0.147722792,0.152229977,,,,
"Thailand","100.992541,15.870032",100.992541,15.870032,"THA","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.26459708,38.15792049,38.05124391,37.94456732,37.83789074,37.73121416,37.62453757,37.51786099,37.4111844,37.30450782,37.19783124,37.15633502,37.11483881,37.0733426,37.03184639,36.99035017,37.01931923,37.04828828,37.07725734,37.10622639,37.13519544,37.1641645,37.19313355,,
"Thailand","100.992541,15.870032",100.992541,15.870032,"THA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.14709481,0.173263019,0.185975008,0.24232064,0.234198897,0.289136694,0.360249824,0.491558761,0.406515087,0.416928499,0.507071587,0.559094372,0.608910272,0.587677805,0.576566797,0.663370095,0.724177725,0.77220461,0.791758787,0.846901222,0.787440714,0.769700652,0.846186264,0.899696499,0.935356976,0.937726086,1.05466983,1.21920312,1.412988455,1.693686126,1.840286964,1.997672638,2.251364862,2.487041244,2.841206051,3.139001966,3.207219679,2.808817826,2.966595699,3.02125836,3.204936651,3.385307334,3.600621666,3.877011603,3.907432741,3.964719289,3.968180421,3.956139955,4.173178387,4.446855558,,,,
"Timor-Leste","125.727539,-8.874217",125.727539,-8.874217,"TLS","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.96301278,64.20981843,63.45662408,62.70342972,61.95023537,61.19704102,60.44384667,59.69065232,58.93745797,58.18426362,57.43106927,56.67787492,55.92468056,55.17148621,54.41829186,53.66509751,52.91190316,52.15870881,51.40551446,50.65232011,49.89912576,49.14593141,48.39273705,,
"Timor-Leste","125.727539,-8.874217",125.727539,-8.874217,"TLS","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179401735,0.172866251,0.182025198,0.179080242,0.179853321,0.180554653,0.184738738,0.174759521,0.171932157,,,,
"Togo","0.824782,8.619543",0.824782,8.619543,"TGO","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.59422688,12.2283508,11.86247472,11.49659864,11.13072256,10.76484648,10.3989704,10.03309432,9.667218239,9.301342158,8.935466078,8.567751425,8.200036771,7.832322118,7.464607465,7.096892811,6.732855304,6.368817797,6.00478029,5.640742784,5.276705277,4.91266777,4.91266777,,
"Togo","0.824782,8.619543",0.824782,8.619543,"TGO","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.057385536,0.054569873,0.065170616,0.079426162,0.077261809,0.101285266,0.106722646,0.099883286,0.118935048,0.130003437,0.144286786,0.177837447,0.17512357,0.160272135,0.129310094,0.130939894,0.183453957,0.138056346,0.523093415,0.264158322,0.222989199,0.251586739,0.180544413,0.193842175,0.169090331,0.210412729,0.220696874,0.221261338,0.226899719,0.204281495,0.216942287,0.209786609,0.211984944,0.199070377,0.222527872,0.24128422,0.218996286,0.252365113,0.324083828,0.278902135,0.232849882,0.240474316,0.278217388,0.258830227,0.241589043,0.214763329,0.225620698,0.243140073,0.244687203,0.244233521,,,,
"Tonga","-175.198242,-21.178986",-175.198242,-21.178986,"TON","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,,
"Tonga","-175.198242,-21.178986",-175.198242,-21.178986,"TON","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.172591779,0.166040299,0.159434783,0.153309085,0.147936474,0.143266438,0.185558142,0.180872053,0.132735675,0.304243214,0.214394294,0.254803182,0.295096856,0.251138582,0.373561072,0.328665218,0.324887038,0.401374766,0.437020585,0.433698539,0.510117602,0.469716701,0.508360526,0.508013811,0.507391994,0.506335702,0.582661568,0.735824348,0.733770747,0.809194557,0.961750296,0.922100102,1.074466304,1.111072802,1.146797598,1.143341163,1.177097355,1.134228949,1.316939779,1.235285111,1.451849671,1.480375039,1.765615753,1.71800955,1.561816561,1.732151116,1.505675097,1.567291907,1.664291163,1.514736114,,,,
"Trinidad and Tobago","-61.222503,10.691803",-61.222503,10.691803,"TTO","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.92007797,46.78167641,46.64327485,46.50487329,46.36647173,46.22807018,46.08966862,45.95126706,45.8128655,45.67446394,45.53606238,45.3957115,45.25536062,45.11500975,44.97465887,44.83430799,44.69395712,44.55360624,44.41325536,44.27290448,44.13255361,43.99220273,43.85185185,,
"Trinidad and Tobago","-61.222503,10.691803",-61.222503,10.691803,"TTO","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",5.318140742,8.22557013,1.466683323,4.201774216,5.694904424,4.408841377,5.009898285,4.338359103,4.164175142,9.512532823,8.47383423,8.509402916,9.565009556,10.08096569,9.512932939,15.52742491,15.55665122,14.54124763,15.642726,15.60651262,15.65496453,16.44343259,14.31796662,15.1731235,17.72533915,14.68282839,14.65888192,13.16892745,13.3007593,13.87987518,17.11397456,16.95877044,13.51687065,15.87849632,16.70748151,17.30974717,15.25350903,15.30065962,18.03954519,19.3330297,19.66728259,21.0453369,21.57297401,24.01889987,22.03706591,24.66651221,35.46524534,32.31486142,36.42827243,38.16113079,,,,
"Tunisia","9.537499,33.886917",9.537499,33.886917,"TUN","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.138774459,4.263645726,4.388516993,4.51338826,4.638259526,4.763130793,4.88800206,5.012873326,5.137744593,5.26261586,5.387487127,5.499485067,5.611483007,5.723480947,5.835478888,5.947476828,6.053038105,6.158599382,6.264160659,6.369721936,6.475283213,6.58084449,6.686405767,,
"Tunisia","9.537499,33.886917",9.537499,33.886917,"TUN","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.413219709,0.412987372,0.438885211,0.608626004,0.532229806,0.60995309,0.638870928,0.729217813,0.766750589,0.730252974,0.808997391,0.894875928,0.896214474,0.982544075,0.988802531,1.018550977,1.147475938,1.238388743,1.41118106,1.486559524,1.498085256,1.415754792,1.63723944,1.639659356,1.644512167,1.610172285,1.528880767,1.586248073,1.662861143,1.626999657,1.862110553,1.769596697,1.906057246,1.808250221,1.756639352,1.84372724,1.838872165,1.928717924,1.938613247,2.083213363,2.151997085,2.148414623,2.174530478,2.259847268,2.273547313,2.283570039,2.334305092,2.421613821,2.376264895,2.453102066,,,,
"Turkey","35.243322,38.963745",35.243322,38.963745,"TUR","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.57747229,12.63802087,12.69856944,12.75911802,12.81966659,12.88021517,12.94076374,13.00131232,13.06186089,13.12240947,13.18295804,13.33731793,13.49167782,13.64603771,13.80039759,13.95475748,14.10911737,14.26347726,14.41783714,14.57219703,14.72655692,14.8809168,15.03527669,,
"Turkey","35.243322,38.963745",35.243322,38.963745,"TUR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.615079033,0.748240893,0.765934318,0.869389659,0.88350566,0.994606735,1.033139072,1.093926523,1.142442561,1.226269354,1.340519914,1.476537446,1.591944715,1.597384621,1.676582979,1.838406196,1.988590819,1.841493162,1.761191592,1.72560127,1.777485936,1.891140647,1.923452098,1.990035479,2.170012253,2.328932957,2.538822243,2.423182127,2.625356847,2.701287008,2.706413622,2.743063764,2.805933863,2.722366887,2.938559151,3.166047317,3.288384597,3.272105345,3.161240467,3.421439128,3.0349004,3.163197288,3.313845094,3.372049992,3.503954575,3.811521763,4.096007076,4.054292643,3.900066128,4.131030767,,,,
"Turkmenistan","59.556278,38.969719",59.556278,38.969719,"TKM","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.782159045,,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,8.782159045,,
"Turkmenistan","59.556278,38.969719",59.556278,38.969719,"TKM","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.230142507,6.929965728,8.173835896,8.266491006,7.349139933,6.955136208,6.026994787,7.812127944,7.856311088,8.627406925,8.748658474,9.082222022,9.22668727,9.557075967,9.633369328,11.01556162,11.2033607,9.746089848,10.52245312,,,,
"Turks and Caicos Islands","-71.797928,21.694025",-71.797928,21.694025,"TCA","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,36.21052632,,
"Turks and Caicos Islands","-71.797928,21.694025",-71.797928,21.694025,"TCA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.717425329,0.688983529,0.665638047,0.857076078,0.821000784,0.777071413,0.726642227,4.554231831,4.385614215,4.102937063,4.575085066,5.173757326,5.506006006,5.348563482,5.334347208,5.205949731,,,,
"Tuvalu","177.64933,-7.109535",177.64933,-7.109535,"TUV","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,,
"Tuvalu","177.64933,-7.109535",177.64933,-7.109535,"TUV","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Uganda","32.290275,1.373333",32.290275,1.373333,"UGA","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.77758871,23.33616936,22.89475001,22.45333066,22.01191132,21.57049197,21.12907262,20.68765327,20.24623392,19.80481457,19.36339523,18.92297683,18.48255843,18.04214003,17.60172164,17.16130324,16.71988389,16.27846454,15.83704519,15.39562584,14.9542065,14.51278715,14.0713678,,
"Uganda","32.290275,1.373333",32.290275,1.373333,"UGA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.058093129,0.059258262,0.05779113,0.063434872,0.078241525,0.088438686,0.094445908,0.110759403,0.128465946,0.152953031,0.148258588,0.138405883,0.115123863,0.113486086,0.104654369,0.088879956,0.070330936,0.059264596,0.055403156,0.049965581,0.040836724,0.04100623,0.044842837,0.041113257,0.042268786,0.046378825,0.048936285,0.053026341,0.047455516,0.04579871,0.045645388,0.044694663,0.042840414,0.037982681,0.047913318,0.052073243,0.051971727,0.059237458,0.059900459,0.063141731,0.064605065,0.064312402,0.063670719,0.06669197,0.079531816,0.089356552,0.101792338,0.099467384,0.102430392,0.111346111,,,,
"Ukraine","31.16558,48.379433",31.16558,48.379433,"UKR","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.00759472,,16.08906533,16.12980064,16.17053595,16.21127125,16.25200656,16.29274187,16.33347717,16.37421248,16.41494779,16.43738673,16.46010978,16.48254911,16.50498844,16.52628672,16.57173433,16.61747191,16.66263896,16.70751916,16.75239936,16.79727957,16.84215977,,
"Ukraine","31.16558,48.379433",31.16558,48.379433,"UKR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.30446257,10.46607724,8.609437684,8.657036837,8.075959979,6.743789914,6.553863668,6.694721194,6.523008856,6.606930345,6.611364597,7.36744656,7.23097198,7.087746223,6.977902207,7.04363987,6.992462655,5.684995407,6.644867137,,,,
"United Arab Emirates","53.847818,23.424076",53.847818,23.424076,"ARE","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93062201,3.008373206,3.086124402,3.163875598,3.241626794,3.31937799,3.397129187,3.474880383,3.552631579,3.630382775,3.708133971,3.71291866,3.717703349,3.722488038,3.727272727,3.732057416,3.745215311,3.757177033,3.770334928,3.78277512,3.795454545,3.808133971,3.820813397,,
"United Arab Emirates","53.847818,23.424076",53.847818,23.424076,"ARE","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",0.112568686,0.168560502,0.180976196,0.136409966,0.150347476,0.163611448,5.477712715,6.877070402,102.0307471,65.85518877,77.82293515,72.73974922,80.05888933,69.17813703,58.32183496,63.59976101,53.59998314,54.17661338,39.52833027,36.36556845,33.79331506,31.90240663,29.07942043,36.32262115,37.05874253,33.10262139,31.48472734,30.05756384,31.91871114,28.78999091,29.87986857,28.88091518,31.1060268,32.76244255,30.10737649,16.6177889,15.96252615,29.59704638,27.08511574,37.19403163,32.37904999,26.27321572,31.71079177,30.95141087,27.99513941,25.40691118,24.04628738,23.37750357,21.06703727,19.85379771,,,,
"United Kingdom","-3.435973,55.378051",-3.435973,55.378051,"GBR","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.79237796,10.86760633,10.9428347,11.01806308,11.09329145,11.16851982,11.24374819,11.31897656,11.39420494,11.46943331,11.54466168,11.58764932,11.63063696,11.6736246,11.71661224,11.75959988,11.78936056,11.81912123,11.84888191,11.87864258,11.90840326,11.93816393,11.96792461,,
"United Kingdom","-3.435973,55.378051",-3.435973,55.378051,"GBR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",11.15413892,11.14292839,11.25485346,11.26583889,11.45615951,11.31896078,10.78410455,10.99348823,11.34267041,11.7323973,11.82303629,11.56235418,11.74552694,10.98359286,10.73605364,10.65454202,10.76186851,10.76729499,11.46539104,10.28675704,9.955296648,9.740461658,9.687798405,9.381702909,9.900139784,10.03463939,10.06774667,10.02074396,10.19193063,9.975108977,10.17591931,10.03921808,9.677630894,9.595293468,9.577337711,9.822804943,9.355299884,9.323249943,9.126247046,9.231429414,9.312507175,8.959649576,9.063913493,9.008640275,8.973103401,8.908292529,8.624997303,8.453198962,7.629029821,7.86256875,,,,
"United States","-95.712891,37.09024",-95.712891,37.09024,"USA","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.35465599,32.39680051,32.43894503,32.48108956,32.52323408,32.5653786,32.60752312,32.64966765,32.69181217,32.73395669,32.76551203,32.80727184,32.84903164,32.89079145,32.93255126,32.97431106,33.0160927,33.05787433,33.15212377,33.19397163,33.2358195,33.27766736,33.31951523,,
"United States","-95.712891,37.09024",-95.712891,37.09024,"USA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC",15.68125552,16.0139375,16.48276215,16.96811858,17.45172525,18.12107301,18.59831788,19.08938916,19.85794566,21.11125227,20.98020348,21.74864198,22.51058213,21.50293038,20.40222407,21.15761537,21.53248401,21.96514631,21.77411499,20.77751491,19.7492974,18.56395007,18.54180517,18.95611586,18.85669719,18.70287126,19.33406449,19.9946205,20.0595756,19.10135589,19.07931196,19.1887997,19.35128717,19.46428538,19.36385544,19.62199049,19.87640503,19.77891432,19.82400911,20.24918916,19.65619321,19.6469218,19.58465737,19.7768452,19.7159606,19.22922866,19.34957722,18.60227269,17.31529716,17.56415999,,,,
"Upper middle income","-95.712891,37.09024",-95.712891,37.09024,"UMC","Forest area (% of land area)","AG.LND.FRST.ZS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93438131,32.07979316,29.81724579,29.75642272,29.69555807,29.63475199,29.57390715,29.51311316,29.47201524,29.41140371,29.35162298,29.32173487,29.26679083,29.23782217,29.20888778,29.18180168,29.16762512,29.15367938,29.1395161,29.12643216,29.11220332,29.09796159,29.1115216,,
